--------------------------------------------------------------------------
[[52829,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: node06

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------


 NAS Parallel Benchmarks 3.4 -- SP Benchmark

 No input file inputsp.data. Using compiled defaults
 Size:  102x 102x 102  (class B)
 Iterations:  400    dt:   0.0010000
 Total number of processes:     1

 Time step    1
[MO833] Paramount Iteration,0,1,1.937332,0.554504
[MO833] Paramount Iteration,0,2,2.514885,0.577553
[MO833] Paramount Iteration,0,3,3.067159,0.552274
[MO833] Paramount Iteration,0,4,3.606806,0.539647
[MO833] Paramount Iteration,0,5,4.175344,0.568538
[MO833] Paramount Iteration,0,6,4.717069,0.541725
[MO833] Paramount Iteration,0,7,5.244466,0.527397
[MO833] Paramount Iteration,0,8,5.827675,0.583209
[MO833] Paramount Iteration,0,9,6.365161,0.537486
[MO833] Paramount Iteration,0,10,6.913111,0.547950
[MO833] Paramount Iteration,0,11,7.439425,0.526314
[MO833] Paramount Iteration,0,12,8.013815,0.574390
[MO833] Paramount Iteration,0,13,8.550294,0.536479
[MO833] Paramount Iteration,0,14,9.079528,0.529234
[MO833] Paramount Iteration,0,15,9.618938,0.539410
[MO833] Paramount Iteration,0,16,10.145021,0.526083
[MO833] Paramount Iteration,0,17,10.670828,0.525807
[MO833] Paramount Iteration,0,18,11.240172,0.569344
[MO833] Paramount Iteration,0,19,11.776367,0.536195
 Time step   20
[MO833] Paramount Iteration,0,20,12.301340,0.524973
[MO833] Paramount Iteration,0,21,12.841904,0.540564
[MO833] Paramount Iteration,0,22,13.369280,0.527376
[MO833] Paramount Iteration,0,23,13.895707,0.526427
[MO833] Paramount Iteration,0,24,14.421463,0.525756
[MO833] Paramount Iteration,0,25,14.999866,0.578403
[MO833] Paramount Iteration,0,26,15.537199,0.537333
[MO833] Paramount Iteration,0,27,16.063045,0.525846
[MO833] Paramount Iteration,0,28,16.588853,0.525808
[MO833] Paramount Iteration,0,29,17.129972,0.541119
[MO833] Paramount Iteration,0,30,17.657571,0.527599
[MO833] Paramount Iteration,0,31,18.192162,0.534591
