--------------------------------------------------------------------------
[[61664,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: node06

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------


 NAS Parallel Benchmarks 3.4 -- LU Benchmark

 Size:  102x 102x 102  (class B)
 Iterations:  250
 Total number of processes:     1

[MO833] Paramount Iteration,0,1,1.954328,1.079027
 Time step    1
[MO833] Paramount Iteration,0,2,2.597679,0.643351
[MO833] Paramount Iteration,0,3,3.273409,0.675730
[MO833] Paramount Iteration,0,4,3.927343,0.653934
[MO833] Paramount Iteration,0,5,4.571268,0.643925
[MO833] Paramount Iteration,0,6,5.215238,0.643970
[MO833] Paramount Iteration,0,7,5.902702,0.687464
[MO833] Paramount Iteration,0,8,6.570101,0.667399
[MO833] Paramount Iteration,0,9,7.220652,0.650551
[MO833] Paramount Iteration,0,10,7.864776,0.644124
[MO833] Paramount Iteration,0,11,8.508908,0.644132
[MO833] Paramount Iteration,0,12,9.197247,0.688339
[MO833] Paramount Iteration,0,13,9.841234,0.643987
[MO833] Paramount Iteration,0,14,10.485827,0.644593
[MO833] Paramount Iteration,0,15,11.130202,0.644375
[MO833] Paramount Iteration,0,16,11.774820,0.644618
[MO833] Paramount Iteration,0,17,12.419298,0.644478
[MO833] Paramount Iteration,0,18,13.106434,0.687136
[MO833] Paramount Iteration,0,19,13.751996,0.645562
[MO833] Paramount Iteration,0,20,14.390056,0.638060
 Time step   20
[MO833] Paramount Iteration,0,21,15.024874,0.634818
[MO833] Paramount Iteration,0,22,15.658633,0.633759
[MO833] Paramount Iteration,0,23,16.292195,0.633562
[MO833] Paramount Iteration,0,24,16.925843,0.633648
[MO833] Paramount Iteration,0,25,17.559610,0.633767
[MO833] Paramount Iteration,0,26,18.235320,0.675710
[MO833] Paramount Iteration,0,27,18.869009,0.633689
[MO833] Paramount Iteration,0,28,19.502984,0.633975
[MO833] Paramount Iteration,0,29,20.136598,0.633614
[MO833] Paramount Iteration,0,30,20.770375,0.633777
[MO833] Paramount Iteration,0,31,21.403984,0.633609
[MO833] Paramount Iteration,0,32,22.037883,0.633899
