--------------------------------------------------------------------------
[[42959,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: node06

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Init time,0.229068
Iteration,1,0.234388,0.004975
Iteration,2,0.238668,0.004275
Iteration,3,0.241845,0.003174
Iteration,4,0.245000,0.003153
Iteration,5,0.248178,0.003177
Iteration,6,0.251361,0.003181
Iteration,7,0.254540,0.003177
Iteration,8,0.257714,0.003172
Iteration,9,0.260890,0.003174
Iteration,10,0.264061,0.003170
Iteration,11,0.267234,0.003171
Iteration,12,0.270405,0.003169
Iteration,13,0.273580,0.003174
Iteration,14,0.276748,0.003166
Iteration,15,0.279922,0.003173
Iteration,16,0.283095,0.003172
Iteration,17,0.286288,0.003191
Iteration,18,0.289452,0.003162
Iteration,19,0.292621,0.003167
Iteration,20,0.295803,0.003181
Iteration,21,0.298967,0.003163
Iteration,22,0.302144,0.003176
Iteration,23,0.305313,0.003167
Iteration,24,0.308481,0.003167
Iteration,25,0.311662,0.003180
Iteration,26,0.314833,0.003169
Iteration,27,0.318008,0.003173
Iteration,28,0.321179,0.003169
Iteration,29,0.324355,0.003175
Iteration,30,0.327517,0.003160
Iteration,31,0.330690,0.003172
Iteration,32,0.333859,0.003167
Iteration,33,0.337022,0.003162
Iteration,34,0.340209,0.003186
Iteration,35,0.343390,0.003179
Iteration,36,0.346566,0.003173
Iteration,37,0.349735,0.003167
Iteration,38,0.352908,0.003171
Iteration,39,0.356089,0.003180
Iteration,40,0.359267,0.003176
Iteration,41,0.362476,0.003207
Iteration,42,0.365649,0.003170
Iteration,43,0.368811,0.003160
Iteration,44,0.371985,0.003173
Iteration,45,0.375144,0.003157
Iteration,46,0.378320,0.003174
Iteration,47,0.381494,0.003172
Iteration,48,0.384663,0.003167
Iteration,49,0.387833,0.003169
Iteration,50,0.391036,0.003201
Iteration,51,0.394207,0.003168
Iteration,52,0.397370,0.003162
Iteration,53,0.400540,0.003169
Iteration,54,0.403710,0.003168
Iteration,55,0.406882,0.003170
Iteration,56,0.410057,0.003173
Iteration,57,0.413221,0.003162
Iteration,58,0.416395,0.003173
Iteration,59,0.419559,0.003162
Iteration,60,0.422728,0.003167
Iteration,61,0.425900,0.003170
Iteration,62,0.429067,0.003165
Iteration,63,0.432241,0.003173
Iteration,64,0.435414,0.003171
Iteration,65,0.438596,0.003180
Iteration,66,0.441841,0.003242
Iteration,67,0.445013,0.003170
Iteration,68,0.448182,0.003168
Iteration,69,0.451350,0.003166
Iteration,70,0.454516,0.003164
Iteration,71,0.457697,0.003179
Iteration,72,0.460868,0.003169
Iteration,73,0.464038,0.003169
Iteration,74,0.467214,0.003174
Iteration,75,0.470390,0.003175
Iteration,76,0.473550,0.003159
Iteration,77,0.476726,0.003175
Iteration,78,0.479905,0.003178
Iteration,79,0.483076,0.003169
Iteration,80,0.486254,0.003176
Iteration,81,0.489424,0.003168
Iteration,82,0.492592,0.003167
Iteration,83,0.495768,0.003174
Iteration,84,0.498938,0.003168
Iteration,85,0.502118,0.003178
Iteration,86,0.505295,0.003171
Iteration,87,0.508466,0.003170
Iteration,88,0.511636,0.003168
Iteration,89,0.514814,0.003176
Iteration,90,0.517993,0.003177
Iteration,91,0.521162,0.003167
Iteration,92,0.524328,0.003165
Iteration,93,0.527507,0.003177
Iteration,94,0.530681,0.003172
Iteration,95,0.533849,0.003166
Iteration,96,0.537015,0.003164
