--------------------------------------------------------------------------
[[42948,1],0]: A high-performance Open MPI point-to-point messaging module
was unable to find any relevant network interfaces:

Module: OpenFabrics (openib)
  Host: node06

Another transport will be used instead, although this may result in
lower performance.

NOTE: You can disable this warning by setting the MCA parameter
btl_base_warn_component_unused to 0.
--------------------------------------------------------------------------
Init time,0.228467
Iteration,1,0.233464,0.004539
Iteration,2,0.237937,0.004468
Iteration,3,0.241727,0.003786
Iteration,4,0.244929,0.003199
Iteration,5,0.248115,0.003184
Iteration,6,0.251285,0.003168
Iteration,7,0.254468,0.003182
Iteration,8,0.257642,0.003172
Iteration,9,0.260827,0.003183
Iteration,10,0.264005,0.003176
Iteration,11,0.267183,0.003176
Iteration,12,0.270366,0.003182
Iteration,13,0.273544,0.003177
Iteration,14,0.276722,0.003176
Iteration,15,0.279894,0.003170
Iteration,16,0.283071,0.003176
Iteration,17,0.286259,0.003186
Iteration,18,0.289437,0.003176
Iteration,19,0.292608,0.003169
Iteration,20,0.295788,0.003178
Iteration,21,0.298955,0.003166
Iteration,22,0.302135,0.003178
Iteration,23,0.305303,0.003166
Iteration,24,0.308475,0.003170
Iteration,25,0.311647,0.003171
Iteration,26,0.314858,0.003210
Iteration,27,0.318033,0.003173
Iteration,28,0.321205,0.003171
Iteration,29,0.324378,0.003171
Iteration,30,0.327537,0.003157
Iteration,31,0.330712,0.003174
Iteration,32,0.333894,0.003180
Iteration,33,0.337070,0.003174
Iteration,34,0.340242,0.003171
Iteration,35,0.343408,0.003164
Iteration,36,0.346590,0.003181
Iteration,37,0.349767,0.003175
Iteration,38,0.352949,0.003181
Iteration,39,0.356128,0.003178
Iteration,40,0.359314,0.003184
Iteration,41,0.362492,0.003177
Iteration,42,0.365703,0.003209
Iteration,43,0.368877,0.003171
Iteration,44,0.372049,0.003170
Iteration,45,0.375217,0.003166
Iteration,46,0.378396,0.003178
Iteration,47,0.381644,0.003246
Iteration,48,0.384821,0.003175
Iteration,49,0.387992,0.003169
Iteration,50,0.391155,0.003161
Iteration,51,0.394327,0.003171
Iteration,52,0.397491,0.003162
Iteration,53,0.400671,0.003179
Iteration,54,0.403839,0.003166
Iteration,55,0.407014,0.003174
Iteration,56,0.410185,0.003169
Iteration,57,0.413354,0.003167
Iteration,58,0.416626,0.003270
Iteration,59,0.419792,0.003163
Iteration,60,0.422969,0.003176
Iteration,61,0.426151,0.003180
Iteration,62,0.429325,0.003172
Iteration,63,0.432507,0.003180
Iteration,64,0.435687,0.003178
Iteration,65,0.438868,0.003180
Iteration,66,0.442044,0.003174
Iteration,67,0.445278,0.003232
Iteration,68,0.448453,0.003173
Iteration,69,0.451619,0.003164
Iteration,70,0.454790,0.003170
Iteration,71,0.457969,0.003177
Iteration,72,0.461145,0.003174
Iteration,73,0.464320,0.003170
Iteration,74,0.467490,0.003167
Iteration,75,0.470668,0.003176
Iteration,76,0.473837,0.003167
Iteration,77,0.477023,0.003184
Iteration,78,0.480209,0.003184
Iteration,79,0.483383,0.003172
Iteration,80,0.486559,0.003175
Iteration,81,0.489739,0.003178
Iteration,82,0.492910,0.003169
Iteration,83,0.496088,0.003176
Iteration,84,0.499255,0.003165
Iteration,85,0.502435,0.003179
Iteration,86,0.505614,0.003177
Iteration,87,0.508790,0.003174
Iteration,88,0.511957,0.003165
Iteration,89,0.515137,0.003179
Iteration,90,0.518317,0.003178
Iteration,91,0.521493,0.003174
Iteration,92,0.524666,0.003172
Iteration,93,0.527840,0.003172
Iteration,94,0.531010,0.003169
Iteration,95,0.534186,0.003174
Iteration,96,0.537360,0.003172
Iteration,97,0.540539,0.003177
Iteration,98,0.543701,0.003160
Iteration,99,0.546890,0.003188
Iteration,100,0.550068,0.003176
Iteration,101,0.553263,0.003193
Iteration,102,0.556444,0.003178
Iteration,103,0.559614,0.003169
Iteration,104,0.562798,0.003183
Iteration,105,0.565977,0.003177
Iteration,106,0.569191,0.003212
Iteration,107,0.572360,0.003166
Iteration,108,0.575533,0.003171
Iteration,109,0.578709,0.003175
Iteration,110,0.581881,0.003171
Iteration,111,0.585060,0.003177
Iteration,112,0.588248,0.003186
Iteration,113,0.591417,0.003167
Iteration,114,0.594590,0.003172
Iteration,115,0.597767,0.003176
Iteration,116,0.600942,0.003173
Iteration,117,0.604109,0.003166
Iteration,118,0.607287,0.003176
Iteration,119,0.610459,0.003171
Iteration,120,0.613635,0.003174
Iteration,121,0.616807,0.003170
Iteration,122,0.619974,0.003166
Iteration,123,0.623147,0.003172
Iteration,124,0.626329,0.003181
Iteration,125,0.629509,0.003178
Iteration,126,0.632690,0.003180
Iteration,127,0.635865,0.003173
Iteration,128,0.639117,0.003251
Iteration,129,0.642292,0.003172
Iteration,130,0.645459,0.003165
Iteration,131,0.648640,0.003179
Iteration,132,0.651821,0.003179
Iteration,133,0.655000,0.003178
Iteration,134,0.658176,0.003174
Iteration,135,0.661343,0.003165
Iteration,136,0.664528,0.003183
Iteration,137,0.667695,0.003166
Iteration,138,0.670860,0.003164
Iteration,139,0.674035,0.003174
Iteration,140,0.677210,0.003173
Iteration,141,0.680390,0.003178
Iteration,142,0.683568,0.003176
Iteration,143,0.686737,0.003168
Iteration,144,0.689907,0.003168
Iteration,145,0.693088,0.003179
Iteration,146,0.696264,0.003174
Iteration,147,0.699438,0.003172
Iteration,148,0.702612,0.003173
Iteration,149,0.705790,0.003176
Iteration,150,0.708964,0.003172
Iteration,151,0.712134,0.003168
Iteration,152,0.715337,0.003201
Iteration,153,0.718520,0.003181
Iteration,154,0.721703,0.003181
Iteration,155,0.724876,0.003171
Iteration,156,0.728064,0.003186
Iteration,157,0.731236,0.003171
Iteration,158,0.734410,0.003173
Iteration,159,0.737581,0.003169
Iteration,160,0.740765,0.003182
Iteration,161,0.743934,0.003167
Iteration,162,0.747109,0.003174
Iteration,163,0.750294,0.003183
Iteration,164,0.753471,0.003175
Iteration,165,0.756645,0.003173
Iteration,166,0.759808,0.003161
Iteration,167,0.762992,0.003183
Iteration,168,0.766168,0.003174
Iteration,169,0.769347,0.003177
Iteration,170,0.772558,0.003210
Iteration,171,0.775739,0.003178
Iteration,172,0.778911,0.003171
Iteration,173,0.782087,0.003174
Iteration,174,0.785267,0.003178
Iteration,175,0.788449,0.003180
Iteration,176,0.791620,0.003169
Iteration,177,0.794798,0.003176
Iteration,178,0.797970,0.003170
Iteration,179,0.801154,0.003182
Iteration,180,0.804337,0.003181
Iteration,181,0.807508,0.003169
Iteration,182,0.810676,0.003167
Iteration,183,0.813845,0.003167
Iteration,184,0.817029,0.003182
Iteration,185,0.820206,0.003175
Iteration,186,0.823413,0.003205
Iteration,187,0.826595,0.003180
Iteration,188,0.829768,0.003172
Iteration,189,0.832939,0.003170
Iteration,190,0.836106,0.003165
Iteration,191,0.839280,0.003172
Iteration,192,0.842464,0.003183
Iteration,193,0.845631,0.003166
Iteration,194,0.848806,0.003173
Iteration,195,0.851992,0.003184
Iteration,196,0.855168,0.003174
Iteration,197,0.858346,0.003176
Iteration,198,0.861526,0.003178
Iteration,199,0.864706,0.003178
Iteration,200,0.867879,0.003171
Iteration,201,0.871051,0.003171
Iteration,202,0.874226,0.003174
Iteration,203,0.877415,0.003187
Iteration,204,0.880595,0.003178
Iteration,205,0.883756,0.003159
Iteration,206,0.886933,0.003176
Iteration,207,0.890108,0.003173
Iteration,208,0.893358,0.003248
Iteration,209,0.896525,0.003165
Iteration,210,0.899692,0.003166
Iteration,211,0.902874,0.003181
Iteration,212,0.906047,0.003172
Iteration,213,0.909227,0.003178
Iteration,214,0.912405,0.003176
Iteration,215,0.915692,0.003285
Iteration,216,0.918863,0.003168
Iteration,217,0.922039,0.003174
Iteration,218,0.925211,0.003170
Iteration,219,0.928390,0.003178
Iteration,220,0.931561,0.003169
Iteration,221,0.934735,0.003173
Iteration,222,0.937912,0.003175
Iteration,223,0.941081,0.003167
Iteration,224,0.944262,0.003179
Iteration,225,0.947435,0.003171
Iteration,226,0.950609,0.003173
Iteration,227,0.953793,0.003182
Iteration,228,0.956964,0.003169
Iteration,229,0.960151,0.003185
Iteration,230,0.963314,0.003161
Iteration,231,0.966499,0.003184
Iteration,232,0.969678,0.003178
Iteration,233,0.972855,0.003176
Iteration,234,0.976051,0.003194
Iteration,235,0.979244,0.003191
Iteration,236,0.982414,0.003169
Iteration,237,0.985593,0.003177
Iteration,238,0.988770,0.003175
Iteration,239,0.991952,0.003180
Iteration,240,0.995137,0.003183
Iteration,241,0.998319,0.003180
Iteration,242,1.001483,0.003162
Iteration,243,1.004659,0.003174
Iteration,244,1.007825,0.003164
Iteration,245,1.011000,0.003174
Iteration,246,1.014175,0.003173
Iteration,247,1.017346,0.003169
Iteration,248,1.020525,0.003177
Iteration,249,1.023697,0.003170
Iteration,250,1.026874,0.003176
Iteration,251,1.030045,0.003169
Iteration,252,1.033229,0.003183
Iteration,253,1.036410,0.003179
Iteration,254,1.039575,0.003164
